Airline,AirportFrom,AirportTo,total_flights,delayed_flights,delay_rate
DL,OKC,ATL,32,4,0.125
DL,OMA,ATL,28,10,0.35714285714285715
DL,OMA,DTW,1,1,1.0
DL,OMA,MSP,45,17,0.37777777777777777
DL,ONT,ATL,24,13,0.5416666666666666
DL,ORD,ATL,240,161,0.6708333333333333
DL,ORD,DTW,85,54,0.6352941176470588
DL,ORD,MEM,25,19,0.76
DL,ORD,MSP,89,66,0.7415730337078652
DL,ORF,ATL,169,50,0.2958579881656805
DL,ORF,MSP,6,0,0.0
DL,PBI,ATL,301,111,0.3687707641196013
DL,PBI,BDL,31,7,0.22580645161290322
DL,PBI,DTW,66,26,0.3939393939393939
DL,PBI,LGA,117,41,0.3504273504273504
DL,PDX,ATL,86,43,0.5
DL,PDX,JFK,32,6,0.1875
DL,PDX,MSP,91,30,0.32967032967032966
DL,PDX,SLC,132,59,0.44696969696969696
DL,PHF,ATL,58,21,0.3620689655172414
DL,PHL,ATL,325,122,0.37538461538461537
DL,PHL,DTW,118,49,0.4152542372881356
DL,PHL,MSP,75,30,0.4
DL,PHL,SLC,56,19,0.3392857142857143
DL,PHX,ATL,180,68,0.37777777777777777
DL,PHX,CVG,30,17,0.5666666666666667
DL,PHX,DTW,127,49,0.3858267716535433
DL,PHX,JFK,30,3,0.1
DL,PHX,MEM,57,16,0.2807017543859649
DL,PHX,MSP,182,87,0.47802197802197804
DL,PHX,SLC,113,53,0.4690265486725664
DL,PIT,ATL,212,89,0.419811320754717
DL,PIT,DTW,25,11,0.44
DL,PIT,JFK,3,3,1.0
DL,PIT,MSP,11,3,0.2727272727272727
DL,PNS,ATL,221,87,0.3936651583710407
DL,PSP,MSP,2,1,0.5
DL,PVD,ATL,88,28,0.3181818181818182
DL,PVD,MSP,1,0,0.0
DL,PWM,ATL,44,20,0.45454545454545453
DL,RAP,MSP,31,14,0.45161290322580644
DL,RDU,ATL,328,109,0.3323170731707317
DL,RDU,DTW,70,30,0.42857142857142855
DL,RDU,MSP,19,4,0.21052631578947367
DL,RIC,ATL,230,82,0.3565217391304348
DL,RNO,SLC,62,15,0.24193548387096775
DL,ROC,ATL,43,34,0.7906976744186046
DL,RSW,ATL,229,68,0.29694323144104806
DL,RSW,BDL,14,6,0.42857142857142855
DL,RSW,CVG,74,14,0.1891891891891892
DL,RSW,DTW,130,39,0.3
DL,RSW,LGA,68,18,0.2647058823529412
DL,RSW,MSP,72,21,0.2916666666666667
DL,SAN,ATL,152,54,0.35526315789473684
DL,SAN,CVG,10,5,0.5
DL,SAN,DTW,41,13,0.3170731707317073
DL,SAN,JFK,56,12,0.21428571428571427
DL,SAN,MSP,89,40,0.449438202247191
DL,SAN,SLC,131,57,0.4351145038167939
DL,SAT,ATL,239,83,0.3472803347280335
DL,SAT,DTW,45,15,0.3333333333333333
DL,SAT,JFK,26,4,0.15384615384615385
DL,SAT,MEM,12,8,0.6666666666666666
DL,SAT,MSP,28,16,0.5714285714285714
DL,SAV,ATL,180,61,0.3388888888888889
DL,SDF,ATL,63,17,0.2698412698412698
DL,SEA,ATL,150,76,0.5066666666666667
DL,SEA,CVG,25,13,0.52
DL,SEA,DTW,88,47,0.5340909090909091
DL,SEA,HNL,30,22,0.7333333333333333
DL,SEA,JFK,60,17,0.2833333333333333
DL,SEA,MEM,22,16,0.7272727272727273
DL,SEA,MSP,184,81,0.44021739130434784
DL,SEA,SLC,172,102,0.5930232558139535
DL,SFO,ATL,179,79,0.441340782122905
DL,SFO,CVG,35,28,0.8
DL,SFO,DTW,88,38,0.4318181818181818
DL,SFO,HNL,30,22,0.7333333333333333
DL,SFO,JFK,149,50,0.33557046979865773
DL,SFO,LAX,64,50,0.78125
DL,SFO,MSP,146,86,0.589041095890411
DL,SFO,SLC,60,29,0.48333333333333334
DL,SJC,ATL,27,19,0.7037037037037037
DL,SJC,MSP,44,23,0.5227272727272727
DL,SJU,ATL,121,26,0.21487603305785125
DL,SJU,DTW,5,0,0.0
DL,SJU,JFK,45,13,0.28888888888888886
DL,SJU,MSP,2,1,0.5
DL,SLC,ANC,29,21,0.7241379310344828
DL,SLC,ATL,248,141,0.5685483870967742
DL,SLC,BNA,31,16,0.5161290322580645
DL,SLC,BOI,80,46,0.575
DL,SLC,BOS,56,23,0.4107142857142857
DL,SLC,BWI,56,35,0.625
DL,SLC,CVG,62,39,0.6290322580645161
DL,SLC,DCA,31,12,0.3870967741935484
DL,SLC,DEN,2,1,0.5
DL,SLC,DTW,122,47,0.38524590163934425
DL,SLC,EWR,56,24,0.42857142857142855
DL,SLC,GEG,65,42,0.6461538461538462
DL,SLC,HNL,31,22,0.7096774193548387
DL,SLC,IAD,31,16,0.5161290322580645
DL,SLC,IND,28,16,0.5714285714285714
DL,SLC,JAC,62,34,0.5483870967741935
DL,SLC,JFK,124,61,0.49193548387096775
DL,SLC,LAS,183,111,0.6065573770491803
DL,SLC,LAX,152,100,0.6578947368421053
DL,SLC,MCO,57,27,0.47368421052631576
DL,SLC,MEM,28,25,0.8928571428571429
DL,SLC,MSP,164,96,0.5853658536585366
DL,SLC,MSY,31,17,0.5483870967741935
DL,SLC,OAK,48,35,0.7291666666666666
DL,SLC,PDX,131,78,0.5954198473282443
DL,SLC,PHL,56,23,0.4107142857142857
DL,SLC,PHX,112,60,0.5357142857142857
DL,SLC,RNO,61,39,0.639344262295082
DL,SLC,SAN,131,74,0.5648854961832062
DL,SLC,SEA,171,119,0.695906432748538
DL,SLC,SFO,63,37,0.5873015873015873
DL,SLC,SMF,62,40,0.6451612903225806
DL,SLC,SNA,140,74,0.5285714285714286
DL,SLC,STL,30,21,0.7
DL,SMF,ATL,51,33,0.6470588235294118
DL,SMF,MSP,62,27,0.43548387096774194
DL,SMF,SLC,62,29,0.46774193548387094
DL,SNA,ATL,140,29,0.20714285714285716
DL,SNA,JFK,22,7,0.3181818181818182
DL,SNA,MSP,71,22,0.30985915492957744
DL,SNA,SLC,140,58,0.4142857142857143
DL,SRQ,ATL,183,56,0.30601092896174864
DL,SRQ,DTW,14,9,0.6428571428571429
DL,STL,ATL,228,129,0.5657894736842105
DL,STL,DTW,79,33,0.4177215189873418
DL,STL,MSP,39,20,0.5128205128205128
DL,STL,SLC,30,17,0.5666666666666667
DL,STT,ATL,34,6,0.17647058823529413
DL,STT,JFK,4,0,0.0
DL,STX,ATL,4,3,0.75
DL,TLH,ATL,28,6,0.21428571428571427
DL,TPA,ATL,367,126,0.34332425068119893
DL,TPA,BDL,14,3,0.21428571428571427
DL,TPA,CVG,58,7,0.1206896551724138
DL,TPA,DCA,59,7,0.11864406779661017
DL,TPA,DTW,176,43,0.24431818181818182
DL,TPA,JFK,31,10,0.3225806451612903
DL,TPA,LAX,26,19,0.7307692307692307
DL,TPA,LGA,117,37,0.3162393162393162
DL,TPA,MEM,60,12,0.2
DL,TPA,MSP,103,35,0.33980582524271846
DL,TUL,ATL,30,13,0.43333333333333335
DL,TUS,ATL,57,19,0.3333333333333333
DL,TUS,MSP,26,16,0.6153846153846154
DL,TYS,ATL,18,3,0.16666666666666666
EV,ABE,ATL,31,7,0.22580645161290322
EV,ABY,ATL,87,22,0.25287356321839083
EV,AEX,ATL,133,38,0.2857142857142857
EV,AGS,ATL,261,96,0.367816091954023
EV,ALB,ATL,18,9,0.5
EV,ALB,DTW,11,2,0.18181818181818182
EV,ALB,IAD,36,13,0.3611111111111111
EV,ALB,ORD,17,13,0.7647058823529411
EV,ATL,ABE,31,17,0.5483870967741935
EV,ATL,ABY,87,27,0.3103448275862069
EV,ATL,AEX,132,50,0.3787878787878788
EV,ATL,AGS,261,110,0.421455938697318
EV,ATL,ALB,19,11,0.5789473684210527
EV,ATL,ATW,31,16,0.5161290322580645
EV,ATL,AUS,14,10,0.7142857142857143
EV,ATL,AVL,261,88,0.3371647509578544
EV,ATL,BHM,289,130,0.44982698961937717
EV,ATL,BMI,145,80,0.5517241379310345
EV,ATL,BNA,144,67,0.4652777777777778
EV,ATL,BQK,87,28,0.3218390804597701
EV,ATL,BTR,223,98,0.43946188340807174
EV,ATL,CAE,265,105,0.39622641509433965
EV,ATL,CAK,178,70,0.39325842696629215
EV,ATL,CHA,217,71,0.3271889400921659
EV,ATL,CHO,87,32,0.367816091954023
EV,ATL,CHS,62,33,0.532258064516129
EV,ATL,CLE,151,75,0.4966887417218543
EV,ATL,CLT,14,10,0.7142857142857143
EV,ATL,CMH,22,12,0.5454545454545454
EV,ATL,CRW,97,43,0.44329896907216493
EV,ATL,CSG,118,35,0.2966101694915254
EV,ATL,CVG,64,33,0.515625
EV,ATL,DAB,9,5,0.5555555555555556
EV,ATL,DAY,2,1,0.5
EV,ATL,DHN,118,36,0.3050847457627119
EV,ATL,DSM,72,40,0.5555555555555556
EV,ATL,DTW,1,1,1.0
EV,ATL,ECP,193,68,0.35233160621761656
EV,ATL,ELP,57,27,0.47368421052631576
EV,ATL,EVV,88,28,0.3181818181818182
EV,ATL,EWN,74,19,0.25675675675675674
EV,ATL,EWR,2,2,1.0
EV,ATL,EYW,50,30,0.6
EV,ATL,FAY,246,98,0.3983739837398374
EV,ATL,FLO,18,9,0.5
EV,ATL,FNT,47,28,0.5957446808510638
EV,ATL,GNV,194,73,0.37628865979381443
EV,ATL,GPT,97,40,0.41237113402061853
EV,ATL,GRK,61,32,0.5245901639344263
EV,ATL,GRR,17,13,0.7647058823529411
EV,ATL,GSO,130,53,0.4076923076923077
EV,ATL,GSP,158,67,0.4240506329113924
EV,ATL,GTR,30,7,0.23333333333333334
EV,ATL,HOU,61,34,0.5573770491803278
EV,ATL,HPN,123,69,0.5609756097560976
EV,ATL,HSV,148,59,0.39864864864864863
EV,ATL,IAD,12,7,0.5833333333333334
EV,ATL,IAH,37,20,0.5405405405405406
EV,ATL,ICT,117,62,0.5299145299145299
EV,ATL,ILM,165,72,0.43636363636363634
EV,ATL,IND,17,10,0.5882352941176471
EV,ATL,JAN,229,94,0.4104803493449782
EV,ATL,LEX,207,80,0.3864734299516908
EV,ATL,LFT,87,34,0.39080459770114945
EV,ATL,LIT,161,67,0.4161490683229814
EV,ATL,LWB,31,10,0.3225806451612903
EV,ATL,LYH,59,24,0.4067796610169492
EV,ATL,MCI,2,1,0.5
EV,ATL,MDT,118,50,0.423728813559322
EV,ATL,MEI,58,22,0.3793103448275862
EV,ATL,MEM,37,26,0.7027027027027027
EV,ATL,MGM,229,85,0.37117903930131
EV,ATL,MKE,28,17,0.6071428571428571
EV,ATL,MLB,33,13,0.3939393939393939
EV,ATL,MLI,131,74,0.5648854961832062
EV,ATL,MLU,82,37,0.45121951219512196
EV,ATL,MOB,246,95,0.3861788617886179
EV,ATL,MSN,31,13,0.41935483870967744
EV,ATL,MSY,3,1,0.3333333333333333
EV,ATL,MYR,148,51,0.34459459459459457
EV,ATL,OAJ,135,60,0.4444444444444444
EV,ATL,OKC,77,32,0.4155844155844156
EV,ATL,OMA,118,68,0.576271186440678
EV,ATL,ORD,1,0,0.0
EV,ATL,ORF,29,13,0.4482758620689655
EV,ATL,PHF,107,54,0.5046728971962616
EV,ATL,PIT,42,23,0.5476190476190477
EV,ATL,PNS,6,2,0.3333333333333333
EV,ATL,ROA,118,44,0.3728813559322034
EV,ATL,ROC,20,13,0.65
EV,ATL,SAV,113,56,0.49557522123893805
EV,ATL,SBN,16,8,0.5
EV,ATL,SDF,109,39,0.3577981651376147
EV,ATL,SGF,59,17,0.288135593220339
EV,ATL,SHV,147,59,0.4013605442176871
EV,ATL,STL,20,14,0.7
EV,ATL,SWF,31,19,0.6129032258064516
EV,ATL,SYR,104,57,0.5480769230769231
EV,ATL,TLH,203,78,0.3842364532019704
EV,ATL,TRI,206,78,0.3786407766990291
EV,ATL,TUL,100,55,0.55
EV,ATL,TYS,214,62,0.2897196261682243
EV,ATL,VLD,87,29,0.3333333333333333
EV,ATL,VPS,299,119,0.3979933110367893
EV,ATL,XNA,139,52,0.37410071942446044
EV,ATW,ATL,31,16,0.5161290322580645
EV,ATW,DTW,2,0,0.0
EV,AUS,ATL,14,9,0.6428571428571429
EV,AVL,ATL,260,107,0.4115384615384615
EV,BDL,DCA,40,13,0.325
EV,BDL,DTW,2,1,0.5
EV,BHM,ATL,288,113,0.3923611111111111
EV,BHM,MEM,1,1,1.0
EV,BMI,ATL,145,78,0.5379310344827586
EV,BNA,ATL,145,64,0.4413793103448276
EV,BNA,DTW,11,6,0.5454545454545454
EV,BNA,MEM,30,9,0.3
EV,BOS,CVG,18,11,0.6111111111111112
EV,BOS,DCA,158,39,0.2468354430379747
EV,BOS,DTW,17,5,0.29411764705882354
EV,BOS,IAD,36,17,0.4722222222222222
EV,BOS,MEM,1,1,1.0
EV,BQK,ATL,87,22,0.25287356321839083
EV,BTR,ATL,223,80,0.35874439461883406
EV,BTR,MEM,57,21,0.3684210526315789
EV,BTV,IAD,34,11,0.3235294117647059
EV,BTV,ORD,1,0,0.0
EV,BUF,IAD,49,23,0.46938775510204084
EV,BUF,ORD,22,11,0.5
EV,BWI,CVG,14,8,0.5714285714285714
EV,BWI,MEM,16,9,0.5625
EV,CAE,ATL,266,100,0.37593984962406013
EV,CAE,IAD,119,41,0.3445378151260504
EV,CAE,ORD,64,27,0.421875
EV,CAK,ATL,178,70,0.39325842696629215
EV,CAK,DTW,49,17,0.3469387755102041
EV,CHA,ATL,243,67,0.2757201646090535
EV,CHA,DTW,5,1,0.2
EV,CHO,ATL,87,21,0.2413793103448276
EV,CHS,ATL,62,27,0.43548387096774194
EV,CHS,DTW,2,0,0.0
EV,CHS,IAD,35,11,0.3142857142857143
EV,CHS,ORD,1,0,0.0
EV,CLE,ATL,151,78,0.5165562913907285
EV,CLE,MEM,25,15,0.6
EV,CLT,ATL,14,5,0.35714285714285715
EV,CLT,MEM,37,13,0.35135135135135137
EV,CMH,ATL,22,12,0.5454545454545454
EV,CMH,DCA,15,2,0.13333333333333333
EV,CMH,IAD,69,30,0.43478260869565216
EV,CMH,ORD,31,20,0.6451612903225806
EV,CRW,ATL,96,56,0.5833333333333334
EV,CSG,ATL,118,32,0.2711864406779661
EV,CVG,ATL,64,39,0.609375
EV,CVG,BWI,15,8,0.5333333333333333
EV,CVG,DCA,65,28,0.4307692307692308
EV,CVG,DEN,15,9,0.6
EV,CVG,EWR,31,19,0.6129032258064516
EV,CVG,IAD,28,12,0.42857142857142855
EV,CVG,IAH,40,18,0.45
EV,CVG,MSP,1,0,0.0
EV,CVG,OMA,2,1,0.5
EV,CVG,ORD,87,46,0.5287356321839081
EV,CVG,PHL,16,7,0.4375
EV,CVG,PIT,13,8,0.6153846153846154
EV,CVG,STL,16,7,0.4375
EV,DAB,ATL,9,3,0.3333333333333333
EV,DAY,ATL,2,1,0.5
EV,DAY,IAD,66,26,0.3939393939393939
EV,DAY,ORD,48,25,0.5208333333333334
EV,DCA,ATL,1,1,1.0
EV,DCA,BDL,40,14,0.35
EV,DCA,BOS,158,38,0.24050632911392406
EV,DCA,CMH,15,3,0.2
EV,DCA,CVG,65,20,0.3076923076923077
EV,DCA,DTW,1,1,1.0
EV,DCA,JAN,11,6,0.5454545454545454
EV,DCA,JAX,18,6,0.3333333333333333
EV,DCA,MEM,1,1,1.0
EV,DCA,MSN,25,12,0.48
EV,DCA,STL,50,20,0.4
EV,DEN,CVG,16,5,0.3125
EV,DEN,MEM,17,11,0.6470588235294118
EV,DFW,CVG,1,0,0.0
EV,DFW,DTW,16,8,0.5
EV,DHN,ATL,118,28,0.23728813559322035
EV,DSM,ATL,71,42,0.5915492957746479
EV,DTW,ALB,11,7,0.6363636363636364
EV,DTW,ATW,2,0,0.0
EV,DTW,BDL,2,1,0.5
EV,DTW,BHM,1,0,0.0
EV,DTW,BNA,11,2,0.18181818181818182
EV,DTW,BOS,16,15,0.9375
EV,DTW,CAK,49,22,0.4489795918367347
EV,DTW,CHA,31,6,0.1935483870967742
EV,DTW,CHS,2,0,0.0
EV,DTW,DFW,16,9,0.5625
EV,DTW,ELM,31,16,0.5161290322580645
EV,DTW,EWR,17,8,0.47058823529411764
EV,DTW,GSP,15,6,0.4
EV,DTW,IAD,94,54,0.574468085106383
EV,DTW,IAH,2,1,0.5
EV,DTW,ICT,1,1,1.0
EV,DTW,JAN,25,18,0.72
EV,DTW,JAX,72,44,0.6111111111111112
EV,DTW,LEX,1,1,1.0
EV,DTW,MCI,29,19,0.6551724137931034
EV,DTW,MDT,1,1,1.0
EV,DTW,MEM,4,3,0.75
EV,DTW,MHT,19,4,0.21052631578947367
EV,DTW,MKE,3,3,1.0
EV,DTW,MSN,17,13,0.7647058823529411
EV,DTW,OKC,38,32,0.8421052631578947
EV,DTW,OMA,73,35,0.4794520547945205
EV,DTW,ORD,4,2,0.5
EV,DTW,ORF,13,5,0.38461538461538464
EV,DTW,PHL,22,14,0.6363636363636364
EV,DTW,PIT,3,2,0.6666666666666666
EV,DTW,RIC,2,1,0.5
EV,DTW,ROA,28,18,0.6428571428571429
EV,DTW,ROC,2,1,0.5
EV,DTW,STL,26,15,0.5769230769230769
EV,DTW,SYR,15,11,0.7333333333333333
EV,DTW,TRI,17,5,0.29411764705882354
EV,DTW,TUL,25,22,0.88
EV,DTW,TYS,1,1,1.0
EV,DTW,XNA,1,0,0.0
EV,ECP,ATL,193,53,0.27461139896373055
EV,ECP,MEM,56,16,0.2857142857142857
EV,ELM,DTW,30,13,0.43333333333333335
EV,ELP,ATL,57,31,0.543859649122807
EV,EVV,ATL,88,25,0.2840909090909091
EV,EWN,ATL,74,17,0.22972972972972974
EV,EWR,ATL,2,1,0.5
EV,EWR,CVG,27,13,0.48148148148148145
EV,EWR,DTW,21,14,0.6666666666666666
EV,EWR,MEM,16,3,0.1875
EV,EYW,ATL,50,23,0.46
EV,FAY,ATL,246,94,0.3821138211382114
EV,FLL,TLH,27,7,0.25925925925925924
EV,FLO,ATL,18,11,0.6111111111111112
EV,FNT,ATL,46,36,0.782608695652174
EV,GNV,ATL,194,73,0.37628865979381443
EV,GPT,ATL,97,38,0.3917525773195876
EV,GPT,MEM,32,7,0.21875
EV,GRK,ATL,61,26,0.4262295081967213
EV,GRR,ATL,18,9,0.5
EV,GRR,DTW,1,1,1.0
EV,GRR,MEM,17,5,0.29411764705882354
EV,GSO,ATL,127,55,0.4330708661417323
EV,GSO,DTW,2,2,1.0
EV,GSO,IAD,46,22,0.4782608695652174
EV,GSO,ORD,22,14,0.6363636363636364
EV,GSP,ATL,172,76,0.4418604651162791
EV,GSP,IAD,44,19,0.4318181818181818
EV,GTR,ATL,30,7,0.23333333333333334
EV,HOU,ATL,62,26,0.41935483870967744
EV,HPN,ATL,124,62,0.5
EV,HSV,ATL,177,68,0.384180790960452
EV,HSV,IAD,44,9,0.20454545454545456
EV,HSV,MEM,58,18,0.3103448275862069
EV,HSV,ORD,12,7,0.5833333333333334
EV,IAD,ALB,36,13,0.3611111111111111
EV,IAD,ATL,12,6,0.5
EV,IAD,BOS,36,10,0.2777777777777778
EV,IAD,BTV,33,11,0.3333333333333333
EV,IAD,BUF,47,19,0.40425531914893614
EV,IAD,CAE,109,48,0.44036697247706424
EV,IAD,CHS,35,15,0.42857142857142855
EV,IAD,CMH,82,30,0.36585365853658536
EV,IAD,CVG,40,15,0.375
EV,IAD,DAY,79,36,0.45569620253164556
EV,IAD,DTW,93,47,0.5053763440860215
EV,IAD,GSO,36,9,0.25
EV,IAD,GSP,45,17,0.37777777777777777
EV,IAD,HSV,44,11,0.25
EV,IAD,JAX,4,2,0.5
EV,IAD,JFK,118,56,0.4745762711864407
EV,IAD,LGA,83,36,0.43373493975903615
EV,IAD,MHT,64,27,0.421875
EV,IAD,ORF,2,1,0.5
EV,IAD,PIT,6,2,0.3333333333333333
EV,IAD,PNS,29,18,0.6206896551724138
EV,IAD,PVD,1,0,0.0
EV,IAD,PWM,89,41,0.4606741573033708
EV,IAD,ROA,59,23,0.3898305084745763
EV,IAD,ROC,49,23,0.46938775510204084
EV,IAD,SAV,62,25,0.4032258064516129
EV,IAD,SYR,24,7,0.2916666666666667
EV,IAH,ATL,37,15,0.40540540540540543
EV,IAH,CVG,40,9,0.225
EV,IAH,DTW,3,0,0.0
EV,IAH,MEM,17,4,0.23529411764705882
EV,ICT,ATL,117,39,0.3333333333333333
EV,ICT,DTW,1,0,0.0
EV,ILM,ATL,165,51,0.3090909090909091
EV,IND,ATL,17,8,0.47058823529411764
EV,IND,MEM,2,0,0.0
EV,JAN,ATL,228,80,0.3508771929824561
EV,JAN,DCA,11,2,0.18181818181818182
EV,JAN,DTW,25,12,0.48
EV,JAN,MEM,87,26,0.2988505747126437
EV,JAX,DCA,19,3,0.15789473684210525
EV,JAX,DTW,73,28,0.3835616438356164
EV,JAX,IAD,5,3,0.6
EV,JAX,ORD,1,1,1.0
EV,JFK,IAD,119,46,0.3865546218487395
EV,LEX,ATL,205,100,0.4878048780487805
EV,LEX,DTW,1,1,1.0
EV,LEX,MEM,19,11,0.5789473684210527
EV,LFT,ATL,87,22,0.25287356321839083
EV,LFT,MEM,55,19,0.34545454545454546
EV,LGA,IAD,83,36,0.43373493975903615
EV,LIT,ATL,160,60,0.375
EV,LIT,MEM,61,17,0.2786885245901639
EV,LWB,ATL,31,8,0.25806451612903225
EV,LYH,ATL,59,19,0.3220338983050847
EV,MCI,ATL,2,1,0.5
EV,MCI,DTW,30,15,0.5
EV,MCI,MSP,1,1,1.0
EV,MDT,ATL,119,56,0.47058823529411764
EV,MEI,ATL,58,16,0.27586206896551724
EV,MEM,ATL,38,20,0.5263157894736842
EV,MEM,BNA,30,7,0.23333333333333334
EV,MEM,BOS,18,1,0.05555555555555555
EV,MEM,BTR,57,15,0.2631578947368421
EV,MEM,BWI,15,6,0.4
EV,MEM,CLE,26,5,0.19230769230769232
EV,MEM,CLT,37,16,0.43243243243243246
EV,MEM,DEN,17,7,0.4117647058823529
EV,MEM,DTW,2,0,0.0
EV,MEM,ECP,57,12,0.21052631578947367
EV,MEM,EWR,17,6,0.35294117647058826
EV,MEM,GPT,31,9,0.2903225806451613
EV,MEM,GRR,17,9,0.5294117647058824
EV,MEM,HSV,87,25,0.28735632183908044
EV,MEM,IAH,17,4,0.23529411764705882
EV,MEM,IND,2,2,1.0
EV,MEM,JAN,87,18,0.20689655172413793
EV,MEM,LEX,17,3,0.17647058823529413
EV,MEM,LFT,55,14,0.2545454545454545
EV,MEM,LIT,61,16,0.26229508196721313
EV,MEM,MCI,2,0,0.0
EV,MEM,MFE,44,19,0.4318181818181818
EV,MEM,MGM,71,11,0.15492957746478872
EV,MEM,MLU,29,7,0.2413793103448276
EV,MEM,MOB,84,21,0.25
EV,MEM,OKC,30,10,0.3333333333333333
EV,MEM,OMA,46,7,0.15217391304347827
EV,MEM,PHL,26,7,0.2692307692307692
EV,MEM,RDU,30,10,0.3333333333333333
EV,MEM,SGF,30,6,0.2
EV,MEM,SHV,86,15,0.1744186046511628
EV,MEM,STL,29,6,0.20689655172413793
EV,MEM,TLH,29,3,0.10344827586206896
EV,MEM,VPS,75,15,0.2
EV,MEM,XNA,60,19,0.31666666666666665
EV,MFE,MEM,43,16,0.37209302325581395
EV,MGM,ATL,229,62,0.27074235807860264
EV,MGM,MEM,71,27,0.38028169014084506
EV,MHT,DTW,19,10,0.5263157894736842
EV,MHT,IAD,64,16,0.25
EV,MKE,ATL,27,17,0.6296296296296297
EV,MKE,DTW,3,2,0.6666666666666666
EV,MLB,ATL,33,16,0.48484848484848486
EV,MLI,ATL,131,83,0.6335877862595419
EV,MLU,ATL,54,15,0.2777777777777778
EV,MLU,MEM,58,21,0.3620689655172414
EV,MOB,ATL,246,87,0.35365853658536583
EV,MOB,MEM,84,9,0.10714285714285714
EV,MSN,ATL,31,8,0.25806451612903225
EV,MSN,DCA,25,8,0.32
EV,MSN,DTW,17,10,0.5882352941176471
EV,MSP,DTW,1,0,0.0
EV,MSP,IAH,1,1,1.0
EV,MSY,ATL,3,1,0.3333333333333333
EV,MYR,ATL,148,42,0.28378378378378377
EV,OAJ,ATL,135,60,0.4444444444444444
EV,OKC,ATL,77,40,0.5194805194805194
EV,OKC,DTW,37,12,0.32432432432432434
EV,OKC,MEM,30,7,0.23333333333333334
EV,OMA,ATL,118,59,0.5
EV,OMA,DTW,75,43,0.5733333333333334
EV,OMA,MEM,45,6,0.13333333333333333
EV,ORD,ALB,17,12,0.7058823529411765
EV,ORD,ATL,1,0,0.0
EV,ORD,BTV,1,1,1.0
EV,ORD,BUF,25,11,0.44
EV,ORD,CAE,74,47,0.6351351351351351
EV,ORD,CHS,1,1,1.0
EV,ORD,CMH,17,14,0.8235294117647058
EV,ORD,CVG,75,47,0.6266666666666667
EV,ORD,DAY,35,22,0.6285714285714286
EV,ORD,DTW,5,3,0.6
EV,ORD,GSO,32,24,0.75
EV,ORD,HSV,12,6,0.5
EV,ORD,JAX,2,2,1.0
EV,ORD,ORF,14,9,0.6428571428571429
EV,ORD,PNS,2,1,0.5
EV,ORD,PWM,1,0,0.0
EV,ORD,ROA,1,1,1.0
EV,ORD,ROC,27,12,0.4444444444444444
EV,ORD,SAV,32,23,0.71875
EV,ORD,SBN,14,8,0.5714285714285714
EV,ORD,SYR,17,12,0.7058823529411765
EV,ORF,ATL,29,14,0.4827586206896552
EV,ORF,DTW,13,3,0.23076923076923078
EV,ORF,IAD,16,6,0.375
EV,PHF,ATL,106,52,0.49056603773584906
EV,PHL,CVG,32,13,0.40625
EV,PHL,DTW,4,2,0.5
EV,PHL,MEM,26,10,0.38461538461538464
EV,PIT,ATL,42,28,0.6666666666666666
EV,PIT,CRW,1,1,1.0
EV,PIT,CVG,15,12,0.8
EV,PIT,IAD,6,2,0.3333333333333333
EV,PNS,ATL,6,1,0.16666666666666666
EV,PNS,IAD,30,6,0.2
EV,PNS,ORD,2,1,0.5
EV,PWM,IAD,90,33,0.36666666666666664
EV,RDU,MEM,30,14,0.4666666666666667
EV,RIC,DTW,2,0,0.0
EV,ROA,ATL,118,52,0.4406779661016949
EV,ROA,DTW,29,7,0.2413793103448276
EV,ROA,IAD,43,13,0.3023255813953488
EV,ROA,ORD,16,3,0.1875
EV,ROC,ATL,20,15,0.75
EV,ROC,DTW,2,2,1.0
EV,ROC,IAD,59,29,0.4915254237288136
EV,ROC,ORD,18,9,0.5
EV,SAV,ATL,113,67,0.5929203539823009
EV,SAV,IAD,62,19,0.3064516129032258
EV,SAV,ORD,32,5,0.15625
EV,SBN,ATL,1,0,0.0
EV,SBN,DTW,15,13,0.8666666666666667
EV,SBN,ORD,14,7,0.5
EV,SDF,ATL,109,59,0.5412844036697247
EV,SGF,ATL,88,35,0.3977272727272727
EV,SGF,MEM,1,1,1.0
EV,SHV,ATL,147,42,0.2857142857142857
EV,SHV,MEM,86,9,0.10465116279069768
EV,STL,ATL,19,13,0.6842105263157895
EV,STL,DCA,49,15,0.30612244897959184
EV,STL,DTW,26,12,0.46153846153846156
EV,STL,MEM,47,19,0.40425531914893614
EV,SWF,ATL,31,12,0.3870967741935484
EV,SYR,ATL,104,78,0.75
EV,SYR,DTW,16,13,0.8125
EV,SYR,IAD,28,13,0.4642857142857143
EV,SYR,ORD,13,11,0.8461538461538461
EV,TLH,ATL,202,75,0.3712871287128713
EV,TLH,FLL,26,10,0.38461538461538464
EV,TLH,MEM,29,12,0.41379310344827586
EV,TRI,ATL,206,76,0.36893203883495146
EV,TRI,DTW,18,4,0.2222222222222222
EV,TUL,ATL,99,55,0.5555555555555556
EV,TUL,DTW,24,12,0.5
EV,TYS,ATL,214,75,0.35046728971962615
EV,TYS,MEM,1,0,0.0
EV,VLD,ATL,87,20,0.22988505747126436
EV,VPS,ATL,299,108,0.3612040133779264
EV,VPS,MEM,75,14,0.18666666666666668
EV,XNA,ATL,87,29,0.3333333333333333
