AirportFrom,AirportTo,total_flights,delayed_flights,delay_rate
PVD,PHL,214,61,0.2850467289719626
PVD,PHX,31,18,0.5806451612903226
PVD,TPA,63,37,0.5873015873015873
PWM,ATL,44,20,0.45454545454545453
PWM,BWI,62,6,0.0967741935483871
PWM,CLE,26,7,0.2692307692307692
PWM,CLT,31,4,0.12903225806451613
PWM,DTW,91,31,0.34065934065934067
PWM,EWR,1,0,0.0
PWM,IAD,92,33,0.358695652173913
PWM,JFK,86,29,0.3372093023255814
PWM,LGA,11,3,0.2727272727272727
PWM,MCO,28,8,0.2857142857142857
PWM,ORD,44,20,0.45454545454545453
RAP,DEN,180,40,0.2222222222222222
RAP,DFW,31,16,0.5161290322580645
RAP,MSP,122,65,0.5327868852459017
RAP,ORD,30,12,0.4
RAP,SLC,58,24,0.41379310344827586
RDD,SFO,120,39,0.325
RDM,DEN,31,10,0.3225806451612903
RDM,PDX,91,36,0.3956043956043956
RDM,SFO,90,51,0.5666666666666667
RDM,SLC,60,25,0.4166666666666667
RDU,ATL,439,146,0.3325740318906606
RDU,BDL,36,21,0.5833333333333334
RDU,BNA,119,75,0.6302521008403361
RDU,BOS,239,72,0.301255230125523
RDU,BWI,175,105,0.6
RDU,CLE,9,1,0.1111111111111111
RDU,CLT,255,94,0.3686274509803922
RDU,CMH,26,13,0.5
RDU,CVG,59,13,0.22033898305084745
RDU,DCA,210,33,0.15714285714285714
RDU,DEN,32,21,0.65625
RDU,DFW,153,70,0.45751633986928103
RDU,DTW,121,43,0.35537190082644626
RDU,EWR,57,34,0.5964912280701754
RDU,FLL,62,43,0.6935483870967742
RDU,IAD,119,36,0.3025210084033613
RDU,IAH,166,68,0.40963855421686746
RDU,IND,26,8,0.3076923076923077
RDU,JFK,269,79,0.2936802973977695
RDU,LAS,31,23,0.7419354838709677
RDU,LGA,308,96,0.3116883116883117
RDU,MCO,186,88,0.4731182795698925
RDU,MDW,96,65,0.6770833333333334
RDU,MEM,86,46,0.5348837209302325
RDU,MIA,97,37,0.38144329896907214
RDU,MSP,19,4,0.21052631578947367
RDU,ORD,253,88,0.34782608695652173
RDU,PHL,246,100,0.4065040650406504
RDU,PHX,31,22,0.7096774193548387
RDU,RSW,4,2,0.5
RDU,STL,81,41,0.5061728395061729
RDU,TPA,149,84,0.5637583892617449
RIC,ATL,341,116,0.34017595307917886
RIC,BOS,60,29,0.48333333333333334
RIC,CLE,72,31,0.4305555555555556
RIC,CLT,160,40,0.25
RIC,CVG,59,15,0.2542372881355932
RIC,DFW,92,20,0.21739130434782608
RIC,DTW,112,45,0.4017857142857143
RIC,EWR,140,44,0.3142857142857143
RIC,FLL,31,15,0.4838709677419355
RIC,IAH,83,42,0.5060240963855421
RIC,JFK,90,24,0.26666666666666666
RIC,MCO,61,22,0.36065573770491804
RIC,MIA,62,27,0.43548387096774194
RIC,ORD,193,57,0.29533678756476683
RKS,DEN,62,20,0.3225806451612903
RKS,GCC,31,18,0.5806451612903226
RKS,SLC,62,31,0.5
RNO,BOI,56,41,0.7321428571428571
RNO,DEN,153,58,0.3790849673202614
RNO,DFW,61,18,0.29508196721311475
RNO,LAS,295,213,0.7220338983050848
RNO,LAX,252,107,0.4246031746031746
RNO,MDW,31,27,0.8709677419354839
RNO,OAK,70,53,0.7571428571428571
RNO,ORD,31,15,0.4838709677419355
RNO,PDX,62,50,0.8064516129032258
RNO,PHX,211,103,0.4881516587677725
RNO,SAN,63,55,0.873015873015873
RNO,SEA,31,24,0.7741935483870968
RNO,SFO,144,75,0.5208333333333334
RNO,SJC,70,53,0.7571428571428571
RNO,SLC,178,75,0.42134831460674155
ROA,ATL,118,52,0.4406779661016949
ROA,DTW,60,18,0.3
ROA,IAD,74,23,0.3108108108108108
ROA,ORD,55,14,0.2545454545454545
ROC,ATL,214,117,0.5467289719626168
ROC,BWI,62,14,0.22580645161290322
ROC,CLE,77,14,0.18181818181818182
ROC,CLT,31,7,0.22580645161290322
ROC,DTW,141,55,0.3900709219858156
ROC,EWR,72,35,0.4861111111111111
ROC,IAD,107,48,0.4485981308411215
ROC,JFK,172,54,0.313953488372093
ROC,MCO,31,11,0.3548387096774194
ROC,ORD,248,106,0.4274193548387097
ROC,RSW,4,0,0.0
ROC,TPA,31,1,0.03225806451612903
ROW,DFW,87,32,0.367816091954023
RST,DTW,16,1,0.0625
RST,MSP,90,30,0.3333333333333333
RST,ORD,62,18,0.2903225806451613
RSW,ATL,355,89,0.2507042253521127
RSW,BDL,14,6,0.42857142857142855
RSW,BOS,172,84,0.4883720930232558
RSW,BUF,26,5,0.19230769230769232
RSW,BWI,115,38,0.33043478260869563
RSW,CAK,26,13,0.5
RSW,CLE,46,14,0.30434782608695654
RSW,CLT,171,44,0.2573099415204678
RSW,CMH,57,18,0.3157894736842105
RSW,CVG,74,14,0.1891891891891892
RSW,DCA,39,10,0.2564102564102564
RSW,DEN,15,4,0.26666666666666666
RSW,DFW,92,14,0.15217391304347827
RSW,DTW,130,39,0.3
RSW,EWR,153,67,0.43790849673202614
RSW,FNT,26,13,0.5
RSW,GRR,23,8,0.34782608695652173
RSW,HPN,51,15,0.29411764705882354
RSW,IAH,94,26,0.2765957446808511
RSW,IND,81,10,0.12345679012345678
RSW,JFK,164,56,0.34146341463414637
RSW,LGA,68,18,0.2647058823529412
RSW,MCO,124,30,0.24193548387096775
RSW,MDW,146,55,0.3767123287671233
RSW,MKE,91,24,0.26373626373626374
RSW,MSP,72,21,0.2916666666666667
RSW,ORD,92,21,0.22826086956521738
RSW,PHL,104,39,0.375
RSW,PIT,57,17,0.2982456140350877
RSW,RDU,4,2,0.5
RSW,ROC,4,0,0.0
RSW,STL,31,20,0.6451612903225806
SAF,DFW,61,16,0.26229508196721313
SAF,LAX,31,13,0.41935483870967744
SAN,ABQ,62,53,0.8548387096774194
SAN,ATL,152,54,0.35526315789473684
SAN,AUS,62,51,0.8225806451612904
SAN,BNA,31,27,0.8709677419354839
SAN,BOS,45,28,0.6222222222222222
SAN,BWI,61,42,0.6885245901639344
SAN,CLE,14,8,0.5714285714285714
SAN,CLT,52,28,0.5384615384615384
SAN,CVG,10,5,0.5
SAN,DEN,426,198,0.4647887323943662
SAN,DFW,275,92,0.33454545454545453
SAN,DTW,41,13,0.3170731707317073
SAN,ELP,31,30,0.967741935483871
SAN,EWR,108,69,0.6388888888888888
SAN,HNL,31,5,0.16129032258064516
SAN,HOU,56,49,0.875
SAN,IAD,93,28,0.3010752688172043
SAN,IAH,204,126,0.6176470588235294
SAN,JFK,132,49,0.3712121212121212
SAN,LAS,337,253,0.7507418397626113
SAN,LAX,935,351,0.3754010695187166
SAN,MCI,56,37,0.6607142857142857
SAN,MDW,117,74,0.6324786324786325
SAN,MSP,89,40,0.449438202247191
SAN,OAK,341,234,0.6862170087976539
SAN,OGG,31,12,0.3870967741935484
SAN,ORD,239,81,0.3389121338912134
SAN,PDX,93,31,0.3333333333333333
SAN,PHL,69,34,0.4927536231884058
SAN,PHX,522,284,0.5440613026819924
SAN,RNO,63,46,0.7301587301587301
SAN,SAT,56,39,0.6964285714285714
SAN,SEA,197,66,0.3350253807106599
SAN,SFO,501,281,0.5608782435129741
SAN,SJC,264,194,0.7348484848484849
SAN,SLC,147,71,0.48299319727891155
SAN,SMF,304,233,0.7664473684210527
SAN,STL,31,22,0.7096774193548387
SAN,TUS,92,64,0.6956521739130435
SAT,ATL,328,100,0.3048780487804878
SAT,BNA,56,30,0.5357142857142857
SAT,BWI,70,41,0.5857142857142857
SAT,CLT,83,4,0.04819277108433735
SAT,DAL,383,221,0.577023498694517
SAT,DEN,152,68,0.4473684210526316
SAT,DFW,451,138,0.30598669623059865
SAT,DTW,45,15,0.3333333333333333
SAT,ELP,71,49,0.6901408450704225
SAT,EWR,57,24,0.42105263157894735
SAT,HOU,147,93,0.6326530612244898
SAT,HRL,55,27,0.4909090909090909
SAT,IAD,44,13,0.29545454545454547
SAT,IAH,311,107,0.3440514469453376
SAT,JFK,26,4,0.15384615384615385
SAT,LAS,118,68,0.576271186440678
SAT,LAX,143,64,0.44755244755244755
SAT,MCO,32,18,0.5625
SAT,MDW,61,36,0.5901639344262295
SAT,MEM,90,34,0.37777777777777777
SAT,MSP,29,17,0.5862068965517241
SAT,ORD,110,37,0.33636363636363636
SAT,PHX,217,76,0.35023041474654376
SAT,SAN,56,32,0.5714285714285714
SAT,SFO,31,11,0.3548387096774194
SAT,SLC,75,30,0.4
SAT,TPA,31,15,0.4838709677419355
SAV,ATL,322,144,0.4472049689440994
SAV,CLT,62,8,0.12903225806451613
SAV,DFW,61,19,0.3114754098360656
SAV,DTW,39,18,0.46153846153846156
SAV,EWR,70,27,0.38571428571428573
SAV,IAD,63,19,0.30158730158730157
SAV,IAH,76,27,0.35526315789473684
SAV,LGA,30,9,0.3
SAV,ORD,60,15,0.25
SBA,DEN,59,12,0.2033898305084746
SBA,LAX,383,136,0.35509138381201044
SBA,PHX,149,22,0.1476510067114094
SBA,SFO,236,137,0.5805084745762712
SBN,ATL,57,37,0.6491228070175439
SBN,CVG,59,27,0.4576271186440678
SBN,DTW,127,67,0.5275590551181102
SBN,MSP,31,14,0.45161290322580644
SBN,ORD,154,59,0.38311688311688313
SBP,LAX,183,73,0.3989071038251366
SBP,PHX,75,15,0.2
SBP,SFO,148,72,0.4864864864864865
SCC,ANC,18,4,0.2222222222222222
SCC,BRW,38,11,0.2894736842105263
SCE,DTW,87,35,0.40229885057471265
SDF,ATL,195,91,0.4666666666666667
SDF,BHM,39,26,0.6666666666666666
SDF,BWI,88,47,0.5340909090909091
SDF,CLE,71,25,0.352112676056338
SDF,CLT,94,16,0.1702127659574468
SDF,CVG,58,24,0.41379310344827586
SDF,DEN,34,22,0.6470588235294118
SDF,DFW,118,39,0.3305084745762712
SDF,DTW,59,12,0.2033898305084746
SDF,EWR,79,32,0.4050632911392405
SDF,IAH,77,30,0.38961038961038963
SDF,LAS,31,27,0.8709677419354839
SDF,MCO,31,26,0.8387096774193549
SDF,MDW,125,59,0.472
SDF,MIA,62,29,0.46774193548387094
SDF,MSP,58,38,0.6551724137931034
SDF,ORD,70,20,0.2857142857142857
SDF,PHX,31,18,0.5806451612903226
SDF,STL,60,35,0.5833333333333334
SDF,TPA,31,25,0.8064516129032258
SEA,ABQ,61,45,0.7377049180327869
SEA,ANC,450,219,0.4866666666666667
SEA,ATL,196,101,0.5153061224489796
SEA,AUS,31,10,0.3225806451612903
SEA,BOI,59,36,0.6101694915254238
SEA,BOS,60,21,0.35
SEA,BUR,91,23,0.25274725274725274
SEA,CLE,14,3,0.21428571428571427
SEA,CLT,60,34,0.5666666666666667
SEA,CVG,25,13,0.52
SEA,DCA,60,18,0.3
SEA,DEN,474,187,0.39451476793248946
SEA,DFW,305,129,0.42295081967213116
SEA,DTW,88,47,0.5340909090909091
SEA,EWR,169,74,0.4378698224852071
SEA,FAI,62,25,0.4032258064516129
SEA,GEG,253,91,0.35968379446640314
SEA,HNL,135,54,0.4
SEA,IAD,93,29,0.3118279569892473
SEA,IAH,228,117,0.5131578947368421
SEA,JFK,122,48,0.39344262295081966
SEA,JNU,61,24,0.39344262295081966
SEA,KOA,44,10,0.22727272727272727
SEA,KTN,89,32,0.3595505617977528
SEA,LAS,362,163,0.45027624309392267
SEA,LAX,417,152,0.3645083932853717
SEA,LGB,91,32,0.3516483516483517
SEA,LIH,31,12,0.3870967741935484
SEA,MCI,31,29,0.9354838709677419
SEA,MCO,62,14,0.22580645161290322
SEA,MDW,62,48,0.7741935483870968
SEA,MEM,22,16,0.7272727272727273
SEA,MIA,31,10,0.3225806451612903
SEA,MKE,31,9,0.2903225806451613
SEA,MSP,242,99,0.4090909090909091
SEA,OAK,315,161,0.5111111111111111
SEA,OGG,93,22,0.23655913978494625
SEA,ONT,87,38,0.4367816091954023
SEA,ORD,350,125,0.35714285714285715
SEA,PDX,255,58,0.22745098039215686
SEA,PHL,68,29,0.4264705882352941
SEA,PHX,427,185,0.4332552693208431
SEA,PSP,75,23,0.30666666666666664
SEA,RNO,31,20,0.6451612903225806
SEA,SAN,197,58,0.29441624365482233
SEA,SFO,416,180,0.4326923076923077
SEA,SJC,216,80,0.37037037037037035
SEA,SLC,324,214,0.6604938271604939
SEA,SMF,239,105,0.4393305439330544
SEA,SNA,240,52,0.21666666666666667
SEA,STL,62,36,0.5806451612903226
SEA,TUS,31,9,0.2903225806451613
SFO,ABQ,31,21,0.6774193548387096
SFO,ACV,213,130,0.6103286384976526
SFO,ASE,32,22,0.6875
SFO,ATL,241,117,0.4854771784232365
SFO,AUS,91,53,0.5824175824175825
SFO,BFL,91,48,0.5274725274725275
SFO,BOI,123,78,0.6341463414634146
SFO,BOS,226,112,0.49557522123893805
SFO,BUR,172,97,0.563953488372093
SFO,BWI,31,18,0.5806451612903226
SFO,BZN,16,11,0.6875
SFO,CEC,61,37,0.6065573770491803
SFO,CIC,120,68,0.5666666666666667
SFO,CLE,43,33,0.7674418604651163
SFO,CLT,128,69,0.5390625
SFO,COS,31,22,0.7096774193548387
SFO,CVG,35,28,0.8
SFO,DEN,468,221,0.4722222222222222
SFO,DFW,329,173,0.5258358662613982
SFO,DTW,88,38,0.4318181818181818
SFO,EUG,183,110,0.6010928961748634
SFO,EWR,259,148,0.5714285714285714
SFO,FAT,118,86,0.7288135593220338
SFO,FLL,25,13,0.52
SFO,GEG,62,34,0.5483870967741935
SFO,HNL,214,122,0.5700934579439252
SFO,IAD,230,111,0.4826086956521739
SFO,IAH,231,185,0.8008658008658008
SFO,JFK,554,196,0.35379061371841153
SFO,KOA,62,23,0.3709677419354839
SFO,LAS,519,268,0.5163776493256262
SFO,LAX,1077,572,0.531104921077066
SFO,LGB,112,49,0.4375
SFO,LIH,33,14,0.42424242424242425
SFO,LMT,62,32,0.5161290322580645
SFO,MCI,31,20,0.6451612903225806
SFO,MCO,31,18,0.5806451612903226
SFO,MDW,86,60,0.6976744186046512
SFO,MFR,183,116,0.6338797814207651
SFO,MIA,93,44,0.4731182795698925
SFO,MKE,46,26,0.5652173913043478
SFO,MMH,16,5,0.3125
SFO,MOD,144,72,0.5
SFO,MRY,179,96,0.5363128491620112
SFO,MSP,177,99,0.559322033898305
SFO,OGG,80,33,0.4125
SFO,ONT,124,80,0.6451612903225806
SFO,ORD,476,200,0.42016806722689076
SFO,OTH,62,44,0.7096774193548387
SFO,PDX,215,106,0.4930232558139535
SFO,PHL,179,80,0.44692737430167595
SFO,PHX,421,200,0.4750593824228028
SFO,PIT,31,17,0.5483870967741935
SFO,PSC,62,35,0.5645161290322581
SFO,PSP,180,93,0.5166666666666667
SFO,RDD,120,76,0.6333333333333333
SFO,RDM,90,51,0.5666666666666667
SFO,RNO,174,99,0.5689655172413793
SFO,SAN,467,261,0.5588865096359743
SFO,SAT,31,23,0.7419354838709677
SFO,SBA,234,139,0.594017094017094
SFO,SBP,152,78,0.5131578947368421
SFO,SEA,404,196,0.48514851485148514
SFO,SLC,306,182,0.5947712418300654
SFO,SMF,215,122,0.5674418604651162
SFO,SNA,374,205,0.5481283422459893
SFO,STL,31,11,0.3548387096774194
SFO,TUS,61,35,0.5737704918032787
SGF,ATL,88,35,0.3977272727272727
SGF,DEN,84,20,0.23809523809523808
SGF,DFW,239,60,0.2510460251046025
SGF,MEM,85,14,0.16470588235294117
SGF,ORD,125,40,0.32
SGU,SLC,192,76,0.3958333333333333
SHV,ATL,147,42,0.2857142857142857
SHV,DFW,103,20,0.1941747572815534
SHV,IAH,61,13,0.21311475409836064
SHV,MEM,86,9,0.10465116279069768
SIT,JNU,59,17,0.288135593220339
SIT,KTN,30,8,0.26666666666666666
SJC,ATL,27,19,0.7037037037037037
SJC,AUS,105,49,0.4666666666666667
SJC,BOS,26,10,0.38461538461538464
SJC,BUR,227,159,0.7004405286343612
SJC,DEN,216,107,0.49537037037037035
SJC,DFW,180,73,0.40555555555555556
SJC,HNL,31,2,0.06451612903225806
SJC,IAH,76,36,0.47368421052631576
SJC,JFK,31,15,0.4838709677419355
SJC,LAS,241,186,0.7717842323651453
SJC,LAX,562,326,0.5800711743772242
SJC,MDW,31,26,0.8387096774193549
SJC,MSP,44,23,0.5227272727272727
SJC,OGG,13,7,0.5384615384615384
SJC,ONT,145,100,0.6896551724137931
SJC,ORD,61,30,0.4918032786885246
SJC,PDX,172,112,0.6511627906976745
SJC,PHX,318,160,0.5031446540880503
SJC,RNO,70,44,0.6285714285714286
SJC,SAN,266,195,0.7330827067669173
SJC,SEA,216,103,0.47685185185185186
SJC,SLC,99,53,0.5353535353535354
SJC,SNA,200,136,0.68
SJT,DFW,15,4,0.26666666666666666
SJU,ATL,183,41,0.22404371584699453
SJU,BDL,31,15,0.4838709677419355
SJU,BOS,93,54,0.5806451612903226
SJU,BWI,58,14,0.2413793103448276
SJU,CLE,6,3,0.5
SJU,CLT,80,30,0.375
SJU,DFW,66,19,0.2878787878787879
SJU,DTW,5,0,0.0
SJU,EWR,62,32,0.5161290322580645
SJU,FLL,78,50,0.6410256410256411
SJU,IAD,90,30,0.3333333333333333
SJU,IAH,35,27,0.7714285714285715
SJU,JFK,330,157,0.47575757575757577
SJU,LAX,8,5,0.625
SJU,MCO,245,129,0.5265306122448979
SJU,MIA,248,93,0.375
SJU,MSP,2,1,0.5
SJU,ORD,101,27,0.26732673267326734
SJU,PHL,143,42,0.2937062937062937
SJU,TPA,31,17,0.5483870967741935
SLC,ABQ,202,94,0.46534653465346537
SLC,ANC,29,21,0.7241379310344828
SLC,ATL,248,141,0.5685483870967742
SLC,AUS,68,43,0.6323529411764706
SLC,BIL,146,55,0.3767123287671233
SLC,BIS,30,10,0.3333333333333333
SLC,BNA,31,16,0.5161290322580645
SLC,BOI,272,156,0.5735294117647058
SLC,BOS,56,23,0.4107142857142857
SLC,BTM,60,17,0.2833333333333333
SLC,BUR,89,28,0.3146067415730337
SLC,BWI,87,57,0.6551724137931034
SLC,BZN,144,71,0.4930555555555556
SLC,CDC,54,18,0.3333333333333333
SLC,COD,62,29,0.46774193548387094
SLC,COS,70,28,0.4
SLC,CPR,59,9,0.15254237288135594
SLC,CVG,62,39,0.6290322580645161
SLC,DCA,31,12,0.3870967741935484
SLC,DEN,681,340,0.49926578560939794
SLC,DFW,247,87,0.3522267206477733
SLC,DTW,122,47,0.38524590163934425
SLC,EKO,116,57,0.49137931034482757
SLC,EUG,59,22,0.3728813559322034
SLC,EWR,56,24,0.42857142857142855
SLC,FAR,53,27,0.5094339622641509
SLC,FAT,86,36,0.4186046511627907
SLC,FCA,115,35,0.30434782608695654
SLC,GCC,31,18,0.5806451612903226
SLC,GEG,174,116,0.6666666666666666
SLC,GJT,103,34,0.3300970873786408
SLC,GTF,85,26,0.3058823529411765
SLC,HLN,85,29,0.3411764705882353
SLC,HNL,31,22,0.7096774193548387
SLC,IAD,31,16,0.5161290322580645
SLC,IAH,202,107,0.5297029702970297
SLC,IDA,132,57,0.4318181818181818
SLC,IND,28,16,0.5714285714285714
SLC,JAC,87,51,0.5862068965517241
SLC,JFK,155,79,0.5096774193548387
SLC,LAS,398,274,0.6884422110552764
SLC,LAX,383,241,0.6292428198433421
SLC,LGB,243,114,0.4691358024691358
SLC,LWS,57,14,0.24561403508771928
SLC,MCI,70,56,0.8
SLC,MCO,57,27,0.47368421052631576
SLC,MDW,61,42,0.6885245901639344
SLC,MEM,76,59,0.7763157894736842
SLC,MFR,59,26,0.4406779661016949
SLC,MSO,148,54,0.36486486486486486
SLC,MSP,181,104,0.574585635359116
SLC,MSY,31,17,0.5483870967741935
SLC,OAK,240,160,0.6666666666666666
SLC,OKC,87,48,0.5517241379310345
SLC,OMA,88,52,0.5909090909090909
SLC,ONT,119,56,0.47058823529411764
SLC,ORD,273,149,0.5457875457875457
SLC,PDX,239,153,0.6401673640167364
SLC,PHL,56,23,0.4107142857142857
SLC,PHX,503,294,0.584493041749503
SLC,PIH,112,57,0.5089285714285714
SLC,PSC,128,43,0.3359375
SLC,PSP,62,23,0.3709677419354839
SLC,RAP,58,14,0.2413793103448276
SLC,RDM,59,26,0.4406779661016949
SLC,RKS,62,40,0.6451612903225806
SLC,RNO,178,114,0.6404494382022472
SLC,SAN,147,86,0.5850340136054422
SLC,SAT,75,49,0.6533333333333333
SLC,SEA,324,230,0.7098765432098766
SLC,SFO,276,177,0.6413043478260869
SLC,SGU,192,101,0.5260416666666666
SLC,SJC,99,40,0.40404040404040403
SLC,SMF,147,88,0.5986394557823129
SLC,SNA,177,87,0.4915254237288136
SLC,STL,72,47,0.6527777777777778
SLC,SUN,193,106,0.5492227979274611
SLC,TUL,57,26,0.45614035087719296
SLC,TUS,87,40,0.45977011494252873
SLC,TWF,120,62,0.5166666666666667
SMF,ACV,55,24,0.43636363636363634
SMF,ATL,51,33,0.6470588235294118
SMF,BUR,222,134,0.6036036036036037
SMF,DEN,261,124,0.47509578544061304
SMF,DFW,122,26,0.21311475409836064
SMF,HNL,31,5,0.16129032258064516
SMF,IAD,31,9,0.2903225806451613
SMF,IAH,91,62,0.6813186813186813
SMF,JFK,25,15,0.6
SMF,LAS,233,176,0.7553648068669528
SMF,LAX,354,227,0.6412429378531074
SMF,LGB,60,22,0.36666666666666664
SMF,MDW,31,27,0.8709677419354839
SMF,MSP,62,27,0.43548387096774194
SMF,OGG,31,10,0.3225806451612903
SMF,ONT,226,164,0.7256637168141593
SMF,ORD,62,26,0.41935483870967744
SMF,PDX,174,133,0.764367816091954
SMF,PHX,301,212,0.7043189368770764
SMF,SAN,305,238,0.780327868852459
SMF,SEA,239,112,0.4686192468619247
SMF,SFO,215,107,0.49767441860465117
SMF,SLC,147,86,0.5850340136054422
SMF,SNA,175,124,0.7085714285714285
SMX,LAX,120,34,0.2833333333333333
SNA,ATL,140,29,0.20714285714285716
SNA,DEN,352,167,0.4744318181818182
SNA,DFW,323,83,0.25696594427244585
SNA,EWR,83,56,0.6746987951807228
SNA,HNL,31,18,0.5806451612903226
SNA,IAH,136,98,0.7205882352941176
SNA,JFK,22,7,0.3181818181818182
SNA,LAS,232,196,0.8448275862068966
SNA,MDW,31,29,0.9354838709677419
SNA,MSP,71,22,0.30985915492957744
SNA,OAK,205,167,0.8146341463414634
SNA,OGG,16,6,0.375
SNA,ORD,170,63,0.37058823529411766
SNA,PDX,124,24,0.1935483870967742
SNA,PHX,432,221,0.5115740740740741
SNA,SEA,240,45,0.1875
SNA,SFO,375,236,0.6293333333333333
SNA,SJC,200,138,0.69
SNA,SLC,177,68,0.384180790960452
SNA,SMF,175,136,0.7771428571428571
SPI,ORD,174,47,0.27011494252873564
SPS,DFW,46,12,0.2608695652173913
SRQ,ATL,245,66,0.2693877551020408
SRQ,BOS,35,10,0.2857142857142857
SRQ,BWI,26,5,0.19230769230769232
SRQ,CLT,23,3,0.13043478260869565
SRQ,DTW,14,9,0.6428571428571429
SRQ,IND,26,3,0.11538461538461539
SRQ,JFK,62,21,0.3387096774193548
SRQ,MDW,51,12,0.23529411764705882
SRQ,MKE,31,8,0.25806451612903225
STL,ABQ,31,27,0.8709677419354839
STL,ATL,344,168,0.4883720930232558
STL,BHM,31,28,0.9032258064516129
STL,BNA,56,34,0.6071428571428571
STL,BOS,62,50,0.8064516129032258
STL,BWI,140,109,0.7785714285714286
STL,CLE,45,32,0.7111111111111111
STL,CLT,118,45,0.3813559322033898
STL,CMH,53,42,0.7924528301886793
STL,CVG,86,19,0.22093023255813954
STL,DAL,225,175,0.7777777777777778
STL,DCA,209,46,0.22009569377990432
STL,DEN,169,103,0.6094674556213018
STL,DFW,265,82,0.30943396226415093
STL,DTW,185,103,0.5567567567567567
STL,EWR,162,66,0.4074074074074074
STL,FLL,31,27,0.8709677419354839
STL,HOU,109,92,0.8440366972477065
STL,IAH,90,20,0.2222222222222222
STL,JFK,62,20,0.3225806451612903
STL,LAS,114,88,0.7719298245614035
STL,LAX,155,94,0.6064516129032258
STL,LGA,118,33,0.2796610169491525
STL,LIT,53,44,0.8301886792452831
STL,MCI,136,109,0.8014705882352942
STL,MCO,139,110,0.7913669064748201
STL,MDW,255,174,0.6823529411764706
STL,MEM,86,32,0.37209302325581395
STL,MIA,93,30,0.3225806451612903
STL,MKE,79,38,0.4810126582278481
STL,MSP,151,112,0.7417218543046358
STL,MSY,31,20,0.6451612903225806
STL,OKC,57,46,0.8070175438596491
STL,OMA,78,67,0.8589743589743589
STL,ORD,266,73,0.2744360902255639
STL,PHL,61,49,0.8032786885245902
STL,PHX,190,106,0.5578947368421052
STL,RDU,81,48,0.5925925925925926
STL,RSW,31,31,1.0
STL,SAN,31,31,1.0
STL,SDF,61,46,0.7540983606557377
STL,SEA,62,30,0.4838709677419355
STL,SFO,31,13,0.41935483870967744
STL,SLC,72,42,0.5833333333333334
STL,TPA,70,63,0.9
STL,TUL,57,43,0.7543859649122807
STT,ATL,34,6,0.17647058823529413
STT,BOS,14,6,0.42857142857142855
STT,CLT,35,5,0.14285714285714285
STT,EWR,24,13,0.5416666666666666
STT,JFK,35,8,0.22857142857142856
STT,MIA,62,14,0.22580645161290322
STT,PHL,22,11,0.5
STT,SJU,18,1,0.05555555555555555
STX,ATL,4,3,0.75
STX,CLT,2,2,1.0
STX,MIA,40,16,0.4
SUN,SLC,193,57,0.29533678756476683
SWF,ATL,31,12,0.3870967741935484
SWF,DTW,88,36,0.4090909090909091
SWF,FLL,31,10,0.3225806451612903
SWF,MCO,31,3,0.0967741935483871
SYR,ATL,119,88,0.7394957983193278
SYR,CLE,13,10,0.7692307692307693
SYR,CLT,83,31,0.37349397590361444
SYR,CVG,40,19,0.475
SYR,DCA,27,4,0.14814814814814814
SYR,DTW,126,69,0.5476190476190477
SYR,EWR,13,10,0.7692307692307693
SYR,IAD,75,30,0.4
SYR,JFK,187,66,0.35294117647058826
SYR,MCO,31,8,0.25806451612903225
SYR,ORD,176,90,0.5113636363636364
SYR,PHL,27,6,0.2222222222222222
TEX,PHX,27,4,0.14814814814814814
TLH,ATL,262,89,0.33969465648854963
TLH,DFW,31,12,0.3870967741935484
TLH,FLL,26,10,0.38461538461538464
TLH,MEM,31,13,0.41935483870967744
TLH,MIA,81,22,0.2716049382716049
TOL,ORD,27,13,0.48148148148148145
TPA,ALB,31,20,0.6451612903225806
TPA,ATL,608,169,0.2779605263157895
TPA,AUS,31,22,0.7096774193548387
TPA,BDL,73,34,0.4657534246575342
TPA,BHM,63,33,0.5238095238095238
TPA,BNA,119,72,0.6050420168067226
TPA,BOS,108,43,0.39814814814814814
TPA,BUF,62,26,0.41935483870967744
TPA,BWI,240,111,0.4625
TPA,CAK,31,6,0.1935483870967742
TPA,CLE,59,17,0.288135593220339
TPA,CLT,271,68,0.25092250922509224
TPA,CMH,62,44,0.7096774193548387
TPA,CVG,60,7,0.11666666666666667
TPA,DAY,26,6,0.23076923076923078
TPA,DCA,209,27,0.1291866028708134
TPA,DEN,165,62,0.37575757575757573
TPA,DFW,215,66,0.30697674418604654
TPA,DTW,176,43,0.24431818181818182
TPA,EWR,200,101,0.505
TPA,FLL,202,101,0.5
TPA,FNT,26,6,0.23076923076923078
TPA,GPT,14,3,0.21428571428571427
TPA,GRR,26,5,0.19230769230769232
TPA,HOU,122,78,0.639344262295082
TPA,HPN,31,7,0.22580645161290322
TPA,IAD,93,18,0.1935483870967742
TPA,IAH,166,52,0.3132530120481928
TPA,IND,93,31,0.3333333333333333
TPA,ISP,70,32,0.45714285714285713
TPA,JAX,81,41,0.5061728395061729
TPA,JFK,226,75,0.33185840707964603
TPA,LAS,61,42,0.6885245901639344
TPA,LAX,26,19,0.7307692307692307
TPA,LGA,117,37,0.3162393162393162
TPA,MCI,56,23,0.4107142857142857
TPA,MDW,131,70,0.5343511450381679
TPA,MEM,60,12,0.2
TPA,MHT,62,33,0.532258064516129
